MasterCatalogName,ProductCode,VariationCode,Enabled,ExtraPrice,FixedListPrice,FixedSalePrice,FixedMSRP,DeltaMSRP,FixedWeight,ExtraWeight,ExtraCost,FulfillmentTypes,MfgPartNo,UPC,DistPartNo,sleeping-bag-shape,sleeping-capacity,fits-up-to,length,lens-color,sock-height,material,frame-color,meat,gear-capacity,temperature-rating,gender,brand-colors,hat-style,number-of-exterior-pockets,shirt-size,shirt-style,inseam-in.-,shoe-size,fabric-type,faset-color,size,pant-rise,pant-size,metal-type,attribut-bd,finish,service,service-hours,width,herb-size,gift-card-amount,size-families,skate-size,skate-width,hand,flex,pattern,fertilizer-size,marketplace-vendor,clear-glaze-size,hair-color,backpack-size,distributor-demo,shoe-color,shoe-width,texture,wheel-size,shade,sample,lift-ticket-age,number-of-students,billing-frequency,rug-color,frame-type
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-16,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tundra,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-15,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tundra,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-14,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tundra,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-13,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tundra,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-12,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tundra,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-11,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tundra,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-10,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_007,HikeShorts_007-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Black,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_006,HikeShorts_006-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,XXL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_006,HikeShorts_006-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,Extra Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_006,HikeShorts_006-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_006,HikeShorts_006-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,HikeShorts_006,HikeShorts_006-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_016,SleepBag_016-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_016,SleepBag_016-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_016,SleepBag_016-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_015,SleepBag_015-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_015,SleepBag_015-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_015,SleepBag_015-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_012,SleepBag_012-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_012,SleepBag_012-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_012,SleepBag_012-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_011,SleepBag_011-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_011,SleepBag_011-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_011,SleepBag_011-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_010,SleepBag_010-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_010,SleepBag_010-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_010,SleepBag_010-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_010,Sock_010-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Red/Gray,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_010,Sock_010-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Red/Gray,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_010,Sock_010-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Red/Gray,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_010,Sock_010-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Red/Gray,,,,,,,,,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_009,Sock_009-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Desert-Purple-Heather,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_009,Sock_009-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Desert-Purple-Heather,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_009,Sock_009-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Desert-Purple-Heather,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_009,Sock_009-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Deep-Navy,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_009,Sock_009-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Deep-Navy,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_009,Sock_009-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Deep-Navy,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_009,Sock_009-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Heather,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_009,Sock_009-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Heather,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_009,Sock_009-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Ash-Heather,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_008,Sock_008-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Deep-Navy-Heather/Gray-Heather,,,,,,,,,Extra Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_008,Sock_008-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Deep-Navy-Heather/Gray-Heather,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_008,Sock_008-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Deep-Navy-Heather/Gray-Heather,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_008,Sock_008-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Charcoal-Heather,,,,,,,,,Extra Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_008,Sock_008-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Charcoal-Heather,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_008,Sock_008-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Charcoal-Heather,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-21,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tangerine,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-20,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tangerine,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-19,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Tangerine,,,,,,,,,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-18,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sunrise-Red,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-17,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sunrise-Red,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-16,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Sunrise-Red,,,,,,,,,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-15,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Pink-Flambe,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-14,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Pink-Flambe,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-13,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Pink-Flambe,,,,,,,,,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-12,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Passion-Fruit,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-11,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Passion-Fruit,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-10,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Passion-Fruit,,,,,,,,,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Mango,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Mango,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Mango,,,,,,,,,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Kiwi,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Kiwi,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Kiwi,,,,,,,,,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Blu-Shark,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Blu-Shark,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_007,Sock_007-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Blu-Shark,,,,,,,,,XS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-18,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Oatmeal-Heather,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-17,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Oatmeal-Heather,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-16,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Oatmeal-Heather,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-15,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Medium-Gray,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-14,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Medium-Gray,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-13,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Medium-Gray,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-12,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Light-Gray-Heather,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-11,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Light-Gray-Heather,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-10,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Light-Gray-Heather,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-9,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Glacial-Blue-Heather,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-8,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Glacial-Blue-Heather,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-7,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Glacial-Blue-Heather,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-6,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Desert-Purple-Heather,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-5,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Desert-Purple-Heather,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Desert-Purple-Heather,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Berry,,,,,,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Berry,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_006,Sock_006-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Berry,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_005,Sock_005-4,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Gray,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_005,Sock_005-3,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Gray,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_005,Sock_005-2,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Dark-Khaki,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,Sock_005,Sock_005-1,Yes,,,,,,,0.0000,0.00,,,,,,,,,,,,,,,,,Dark-Khaki,,,,,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_008,SleepPad_008-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_008,SleepPad_008-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_008,SleepPad_008-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_007,SleepPad_007-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_007,SleepPad_007-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_007,SleepPad_007-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_006,SleepPad_006-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_006,SleepPad_006-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_006,,No,,,,,,,,,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_005,SleepPad_005-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_005,SleepPad_005-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepPad_005,SleepPad_005-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_008,SleepBag_008-3,Yes,,280.00,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_008,SleepBag_008-2,Yes,,300.00,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_008,SleepBag_008-1,Yes,,310.00,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_006,SleepBag_006-3,Yes,,330.00,,,,9.0000,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_006,SleepBag_006-2,Yes,,340.00,,,,10.0000,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_006,SleepBag_006-1,Yes,,350.00,,,,11.0000,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_005,SleepBag_005-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_005,SleepBag_005-2,Yes,,,,,,,0.0000,0.00,,,,,,,,Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_005,SleepBag_005-1,Yes,,,,,,,0.0000,0.00,,,,,,,,Long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystic Outdoors Master,SleepBag_004,SleepBag_004-3,Yes,,,,,,,0.0000,0.00,,,,,,,,Short,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
